"IDself","IDother","distance","age","gender","classNr","EigenvectorCentrality","friendsIn","stdFriendsIn","Betweenness"
88034,10658,1,NA,NA,106,0.0421741663746795,NA,NA,0.00112305854241338
88034,10608,2,NA,NA,106,0.0421741663746795,NA,NA,0.00112305854241338
88034,10658,Inf,NA,NA,106,0.0421741663746795,NA,NA,0.00112305854241338
88034,10608,Inf,NA,NA,106,0.0421741663746795,NA,NA,0.00112305854241338
10633,10603,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10612,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10617,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10682,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10683,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10635,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10638,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88033,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10642,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10609,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10661,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88036,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10639,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10610,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88034,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10633,0,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88038,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10631,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10622,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10676,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10659,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88035,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88037,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10665,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10649,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10664,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10670,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,88039,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10658,1,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10608,2,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10658,Inf,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
10633,10608,Inf,15,"female",106,0.0512453839247194,NA,NA,0.00636798088410992
88038,10603,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10612,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10617,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10682,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10683,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10635,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10638,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88033,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10642,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10609,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10661,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88036,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10639,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10610,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88034,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10633,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88038,0,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10631,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10622,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10676,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10659,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88035,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88037,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10665,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10649,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10664,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10670,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,88039,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10658,1,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10608,2,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10658,Inf,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
88038,10608,Inf,NA,NA,106,0.0321257397047556,NA,NA,0.00112305854241338
10631,10603,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10612,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10617,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10682,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10683,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10635,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10638,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88033,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10642,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10609,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10661,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88036,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10639,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10610,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88034,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10633,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88038,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10631,0,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10622,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10676,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10659,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88035,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88037,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10665,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10649,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10664,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10670,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,88039,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10658,1,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10608,2,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10658,Inf,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10631,10608,Inf,15,"female",106,0.0468910106635484,NA,NA,0.0129271206690562
10622,10603,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10612,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10617,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10682,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10683,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10635,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10638,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88033,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10642,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10609,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10661,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88036,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10639,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10610,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88034,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10633,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88038,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10631,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10622,0,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10676,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10659,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88035,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88037,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10665,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10649,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10664,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10670,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,88039,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10658,1,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10608,2,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10658,Inf,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10622,10608,Inf,14,"female",106,0.0652809701635212,NA,NA,0.00421744324970131
10676,10603,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10612,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10617,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10682,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10683,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10635,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10638,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88033,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10642,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10609,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10661,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88036,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10639,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10610,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88034,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10633,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88038,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10631,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10622,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10676,0,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10659,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88035,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88037,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10665,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10649,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10664,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10670,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,88039,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10658,1,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10608,2,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10658,Inf,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10676,10608,Inf,14,"male",106,0.0148013377063539,NA,NA,0.00232974910394265
10659,10603,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10612,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10617,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10682,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10683,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10635,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10638,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88033,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10642,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10609,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10661,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88036,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10639,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10610,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88034,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10633,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88038,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10631,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10622,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10676,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10659,0,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88035,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88037,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10665,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10649,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10664,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10670,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,88039,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10658,1,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10608,2,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10658,Inf,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
10659,10608,Inf,15,"male",106,0.0193111933457131,NA,NA,0.00219832735961768
88035,10603,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10612,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10617,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10682,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10683,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10635,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10638,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88033,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10642,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10609,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10661,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88036,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10639,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10610,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88034,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10633,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88038,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10631,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10622,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10676,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10659,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88035,0,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88037,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10665,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10649,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10664,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10670,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,88039,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10658,1,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10608,2,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10658,Inf,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88035,10608,Inf,NA,NA,106,0.0369011383701636,NA,NA,0.017853806886065
88037,10603,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10612,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10617,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10682,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10683,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10635,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10638,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88033,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10642,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10609,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10661,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88036,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10639,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10610,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88034,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10633,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88038,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10631,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10622,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10676,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10659,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88035,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88037,0,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10665,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10649,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10664,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10670,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,88039,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10658,1,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10608,2,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10658,Inf,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
88037,10608,Inf,NA,NA,106,0.0134796401778496,NA,NA,0.00232974910394265
10665,10603,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10612,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10617,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10682,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10683,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10635,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10638,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88033,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10642,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10609,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10661,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88036,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10639,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10610,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88034,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10633,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88038,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10631,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10622,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10676,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10659,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88035,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88037,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10665,0,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10649,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10664,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10670,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,88039,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10658,2,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10608,1,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10658,Inf,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10665,10608,Inf,16,"male",106,0.618737393831214,NA,NA,0.331911123524027
10649,10603,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10612,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10617,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10682,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10683,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10635,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10638,1,14,"male",106,0.691237599057131,NA,NA,0
10649,88033,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10642,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10609,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10661,1,14,"male",106,0.691237599057131,NA,NA,0
10649,88036,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10639,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10610,2,14,"male",106,0.691237599057131,NA,NA,0
10649,88034,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10633,2,14,"male",106,0.691237599057131,NA,NA,0
10649,88038,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10631,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10622,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10676,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10659,2,14,"male",106,0.691237599057131,NA,NA,0
10649,88035,2,14,"male",106,0.691237599057131,NA,NA,0
10649,88037,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10665,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10649,0,14,"male",106,0.691237599057131,NA,NA,0
10649,10664,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10670,1,14,"male",106,0.691237599057131,NA,NA,0
10649,88039,1,14,"male",106,0.691237599057131,NA,NA,0
10649,10658,3,14,"male",106,0.691237599057131,NA,NA,0
10649,10608,2,14,"male",106,0.691237599057131,NA,NA,0
10649,10658,Inf,14,"male",106,0.691237599057131,NA,NA,0
10649,10608,Inf,14,"male",106,0.691237599057131,NA,NA,0
10664,10603,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10612,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10617,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10682,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10683,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10635,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10638,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88033,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10642,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10609,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10661,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88036,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10639,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10610,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88034,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10633,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88038,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10631,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10622,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10676,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10659,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88035,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88037,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10665,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10649,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10664,0,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10670,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,88039,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10658,2,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10608,1,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10658,Inf,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10664,10608,Inf,16,"male",106,0.812788805381644,NA,NA,0.0218876941457587
10670,10603,2,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
10670,10612,2,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
10670,10617,1,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
10670,10682,1,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
10670,10683,1,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
10670,10635,1,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
10670,10638,1,14,"male",106,0.409310817374599,NA,NA,0.0320071684587814
